cliente_id,nombre,segmento,score_credito,fecha_alta,ciudad
472,Dr. Jonathan Patterson Jr.,gold,518,2023-12-23,East Samantha
473,Danielle Cooper,silver,538,2024-04-29,Lake Michaelville
474,David White,silver,674,2024-03-11,Mathewmouth
475,Tanya Terry,silver,529,2024-12-04,Carlaview
476,Cheryl Patton,gold,671,2021-04-11,North Veronicaborough
477,Anthony Reilly,bronze,402,2024-01-24,Port Samuel
478,Andrea Riley,silver,337,2024-01-29,Joneshaven
479,Rebecca Sanders,bronze,368,2025-02-03,Barbarastad
480,Jonathan Pittman,bronze,413,2024-04-04,Lake Brittany
481,James Cunningham,bronze,847,2022-11-15,East Lauren
482,Tyler Proctor,silver,332,2022-11-15,Marqueztown
483,Julie Lowe,silver,562,2022-04-13,Bergburgh
484,Jacob Lowe,gold,795,2024-07-18,Teresamouth
485,Angela Thomas,silver,573,2023-05-01,Evelynport
486,Deborah Smith,bronze,615,2021-07-27,East Samuelbury
487,Mackenzie Kane,silver,326,2024-12-15,Patriciaview
488,Ronald Lawson,bronze,706,2024-09-03,Lunaton
489,Philip Pena,silver,550,2021-05-13,Casemouth
490,William Mccarthy,gold,548,2022-07-25,Amandaberg
491,Rachael Jones,gold,781,2021-09-10,East Williamton
492,Alisha Aguilar DDS,bronze,497,2025-09-05,South Steven
493,Jonathan Wilcox,silver,303,2022-04-02,Leeshire
494,Scott Reeves,gold,326,2023-12-06,West Amy
495,Katrina Hawkins,gold,569,2024-08-13,Port Samuelport
496,Rebecca Lara,bronze,492,2025-12-15,Suzannebury
497,Angela Hall,bronze,633,2021-06-27,North Stevenstad
498,Miranda Jones,bronze,820,2022-05-04,East Alanbury
499,Antonio Wolfe,bronze,383,2023-07-22,Valdezbury
500,Jessica Johnson,gold,823,2024-06-30,Port Claytonside
501,Rachael White,bronze,322,2021-11-15,Snyderchester
502,Lori Koch,bronze,445,2022-05-12,North Michaeltown
503,Alexis Kelly,silver,446,2025-11-09,North Philipshire
504,Samantha Foster,bronze,375,2023-06-13,Lake Erica
505,Melissa Perez,silver,810,2025-09-02,Gloriamouth
506,Robert Romero,bronze,784,2024-04-30,Taylorbury
507,Ashley Torres,bronze,782,2025-09-26,West Jessicaton
508,Elizabeth Atkinson,bronze,713,2022-03-27,South Nicole
509,Cheryl Doyle,silver,608,2021-12-14,West Melaniemouth
510,Heather Hawkins,bronze,322,2023-08-03,South Timothytown
511,Tanya Singh,silver,644,2021-05-28,Nelsonmouth
512,Brenda Peters,bronze,608,2023-03-28,Wilsonshire
513,Phillip Singleton,silver,408,2023-07-10,Amberbury
514,Rebecca Harris,bronze,707,2021-06-11,South Janettown
515,Patrick Elliott,bronze,339,2021-09-05,Ramirezfort
516,Cynthia Ramirez,silver,309,2024-10-18,Davidton
517,Anna Hubbard,gold,442,2024-04-07,Port Andreamouth
518,Linda Myers,gold,403,2025-11-13,East Hollyville
519,Jennifer Barnes,silver,653,2025-09-19,Markmouth
520,Denise Lewis,silver,641,2025-01-03,South Donaldport
521,David Anderson,silver,451,2021-08-20,Jefferyberg
522,Trevor Owens,bronze,707,2023-11-21,Floydport
523,Robert Bush MD,bronze,445,2021-05-19,Danielton
524,Meagan Jones,gold,583,2026-02-08,New Aaronstad
525,Melissa Rodriguez,gold,322,2021-03-19,North Wanda
526,Rhonda Brown,silver,388,2025-06-04,North Ashleyborough
527,Samantha Johnson,bronze,357,2025-08-29,West Brianfurt
528,Virginia Woods,silver,534,2025-10-21,Port Timothyfort
529,Ryan Smith,silver,633,2021-05-18,South Alexandria
530,Jonathan Clark,gold,501,2023-12-24,Nicholasfurt
531,Kim Pham,bronze,609,2022-08-10,Ewingview
532,James Bray,bronze,707,2026-03-02,Montoyaton
533,Ms. Sarah Brown,silver,707,2024-05-24,Lake Carrie
534,Brittany Lee,gold,451,2026-02-25,Whiteville
535,Michael Lee,silver,754,2022-10-15,Baileyside
536,Rachel Santiago,gold,581,2026-03-04,West Paulton
537,Benjamin Bell,bronze,302,2022-08-13,South Jeffrey
538,Mandy Sullivan,gold,435,2023-07-28,Richardsonborough
539,Marissa Padilla,gold,393,2021-04-18,Taylorport
540,Elizabeth Burton,bronze,658,2021-05-15,New Lucasborough
541,Pamela Green,silver,683,2023-04-14,East Tylerburgh
542,Heather Lee,silver,641,2021-07-09,Richardsonfurt
543,Ronnie Brooks,silver,306,2021-06-05,North Kristina
544,Mr. Dillon Jones Jr.,gold,836,2024-07-09,West Jamiebury
545,Jason Garcia,silver,583,2024-08-03,New Allenport
546,Andre Velasquez,bronze,506,2023-09-25,Alexandraville
547,Christopher Harris,bronze,692,2026-01-07,Port Jared
548,Bradley Morrison,gold,688,2021-12-02,South Lisa
549,Michaela Ayala,silver,835,2022-05-26,Blevinschester
550,Jeremy Fitzgerald,bronze,624,2021-11-25,North Derrick
551,Matthew Parsons,bronze,812,2021-04-13,North Josephberg
552,Jonathan Mitchell,silver,470,2024-02-23,Annafurt
553,Phillip Mahoney,gold,306,2021-03-26,Samanthastad
554,Jessica Hester DDS,gold,654,2025-10-17,South Daniel
555,Dr. Amy Flores,gold,468,2024-02-15,Timothyshire
556,Amber Hubbard,bronze,306,2023-01-28,Veronicaton
557,Walter Garza,bronze,395,2022-01-25,Port Brianburgh
558,Jessica Rodriguez,gold,746,2022-11-16,Pottsville
559,William Nielsen,bronze,786,2022-06-03,Lake Angela
560,Margaret Salas,silver,625,2022-10-07,Ryantown
561,Natasha Grimes,bronze,689,2023-05-02,West Brianton
562,Alicia Lynch,bronze,699,2023-02-05,Andrewside
563,Brian Wells,silver,384,2024-09-07,West Katieberg
564,Cody Harmon,gold,370,2026-01-18,New Dana
565,Matthew Porter,bronze,825,2023-01-05,East Justinfort
566,Brandon Larson,gold,382,2021-12-23,Nicoleport
567,Jacob Richardson,gold,304,2024-06-08,New Kellyville
568,Mariah Walters,gold,449,2025-06-06,South Rebeccamouth
569,Brandon Bailey,gold,673,2023-01-18,New Jeffrey
570,Lynn Long,silver,779,2023-04-23,South Ashleymouth
571,Amy Moore,silver,590,2023-12-02,Zacharyfort
572,Christopher Gonzalez,gold,627,2026-03-06,Port Joseph
573,James Logan,gold,728,2021-03-14,Robertburgh
574,Bryce Elliott,gold,831,2024-02-02,Kristenton
575,Mark Terrell,bronze,597,2025-11-30,Port Ryanville
576,Paul Nolan,bronze,522,2023-03-01,Zacharytown
577,Matthew Kelly,gold,472,2023-03-02,South Sara
578,Edward Hoffman,silver,802,2024-12-15,Lake Carrie
579,Rebecca Gregory,bronze,625,2024-12-24,East Brianborough
580,Melissa Cunningham,gold,743,2025-06-06,West Cynthiaton
581,Jeffrey Santos,gold,314,2025-03-11,Michaelberg
582,Derrick Mclean,gold,421,2022-09-22,West Maureenhaven
583,Charles Ballard,silver,338,2021-05-26,Michaelburgh
584,Richard Ortiz,silver,490,2022-07-17,New Jill
585,Jaime Gutierrez,bronze,530,2023-03-19,Port James
586,Mary Warren,bronze,589,2021-10-25,East Patriciaview
587,Bryce Moyer,bronze,737,2022-04-13,Ashleyburgh
588,Rodney Jenkins,silver,376,2023-11-01,Lake Ryanbury
589,Lindsay Blake,silver,821,2023-06-17,North Christianville
590,Carl Huynh,silver,641,2024-05-10,Amandaview
591,Rachel Williams,silver,477,2025-06-11,Pageland
592,Danny Kramer,gold,445,2023-04-03,New Cherylchester
593,Virginia Flores,bronze,538,2022-09-19,North Barbarabury
594,Haley Baker,bronze,639,2023-12-24,Bookerview
595,Dean Griffin,bronze,686,2023-07-21,Port Bethany
596,Emily Obrien,silver,640,2023-12-15,Briannafurt
597,Brian Savage,silver,612,2024-05-05,Montoyaberg
598,Victoria Valdez,bronze,703,2022-07-21,South Patrickville
599,Aaron Hebert,bronze,387,2021-06-30,West Mariatown
600,David Curtis,bronze,351,2025-09-05,East Jennifer
601,Tara Thompson,gold,592,2022-07-19,Chavezland
602,Michael Nelson,silver,400,2023-12-26,Katieton
603,Michael Valenzuela,silver,825,2023-01-27,Wrightborough
604,Katie Winters,bronze,649,2024-03-28,East Ivan
605,Nicholas Mosley,bronze,301,2023-12-25,North Kimberlyhaven
606,Mariah Hernandez,gold,668,2022-09-12,North Brandon
607,Alicia Williams,silver,533,2021-09-25,South Annetteton
608,Laura Barajas,gold,812,2025-02-01,Lake Oliviaview
609,Kenneth Davila,gold,767,2023-01-06,Williamsonburgh
610,Michelle Smith,bronze,585,2022-09-13,Lindseyfort
611,Tracy Henderson,gold,334,2025-05-16,South Ericstad
612,Angela Price,bronze,715,2021-09-04,North Bryantown
613,Christopher Bryant,bronze,774,2024-08-11,New Jeffrey
614,Kristen Warner,bronze,777,2021-11-07,Lake Jennifer
615,Amy Riley,bronze,571,2024-01-10,East Robertton
616,Katie Miller,silver,602,2023-07-12,Jeromeview
617,Jordan Day,gold,463,2021-08-30,Devinberg
618,John Hernandez,silver,533,2023-04-26,Leonardport
619,John Jackson,gold,381,2022-08-25,West Hectorland
620,Gregory Clark,gold,544,2025-12-02,Gonzalezborough
621,Erica Bass,gold,459,2025-04-17,New Bryanshire
622,Tara Anderson,silver,809,2025-03-27,Port Dean
623,Sara Cannon,silver,777,2024-01-26,Courtneyshire
624,Amanda Montgomery,bronze,394,2024-11-01,North Timothychester
625,Sarah Johnson,bronze,333,2025-01-19,Shirleyton
626,John Thomas,bronze,614,2023-08-13,Rivasmouth
627,Matthew Banks,silver,837,2024-07-19,Port Victoria
628,Kimberly Sherman,silver,755,2026-01-30,Derekville
629,Michael Bowers,bronze,478,2024-09-04,Reginachester
630,Juan Pham,gold,327,2024-02-25,North Jeremyside
631,Jamie Medina,silver,736,2024-03-28,North Robert
632,Maria Guerra,bronze,548,2024-10-29,Clarkland
633,Randy Wong,gold,471,2025-06-03,Evansberg
634,William Farrell,bronze,434,2021-03-24,East Wendy
635,Mary Smith,bronze,727,2024-05-14,Juliachester
636,James Walters,gold,680,2024-06-05,West Christina
637,Noah Ramos,bronze,606,2023-08-08,Lewisfurt
638,Kathryn Powell,silver,729,2022-08-03,Lake Joehaven
639,Bailey Wade,silver,829,2022-07-16,East Patrickville
640,Timothy Donovan,silver,303,2022-01-09,Port Justin
641,Mark Patrick,silver,458,2026-03-06,North Stephanie
642,Philip May,gold,336,2025-10-11,Ferrellchester
643,Monica Mason,gold,344,2025-04-17,East Thomasshire
644,Jim Willis,gold,516,2021-03-07,South Denisemouth
645,Kenneth James,bronze,767,2025-07-12,Estesshire
646,Anthony Rice,silver,739,2025-02-28,Lake Paulstad
647,Matthew Ortiz,gold,453,2021-10-29,Cunninghammouth
648,Sara Douglas,gold,736,2021-05-04,Ortizshire
649,Martin Lewis,bronze,718,2023-10-26,Colemanview
650,Jonathan James,silver,307,2022-02-04,North Jeffreyfurt
651,William Harris,gold,445,2023-05-30,West Joshua
652,Adam Gonzales,gold,404,2023-07-29,East Ashley
653,Sharon Smith,bronze,544,2025-03-18,Shelbyfort
654,Crystal Humphrey,silver,847,2022-12-24,Kimberlyland
655,Carrie Stevens,bronze,316,2021-05-09,Sethtown
656,Jodi Sanchez,silver,300,2025-11-13,West Donna
657,Thomas Morrow,bronze,581,2024-02-21,Lake Suzanneville
658,Caitlyn Martin,silver,784,2026-01-08,South Kimberlyville
659,Taylor King,silver,629,2023-10-29,Petersonview
660,Caleb Reeves,silver,388,2022-04-14,New Sarah
661,Peter Greene,silver,489,2023-01-17,East Kimberlychester
662,Erica Dawson,silver,301,2024-12-11,Amandamouth
663,Mr. Trevor Wilson,silver,357,2024-12-24,Harrismouth
664,Holly Norton,gold,421,2021-12-26,West Travisville
665,Michael Jones,silver,468,2021-12-25,New Rebeccaton
666,Louis Allen,silver,661,2022-03-24,Pamelaburgh
667,Karen Williams,bronze,670,2025-12-22,South Sarahton
668,Jessica Fletcher,silver,547,2023-06-28,West Gail
669,Nathaniel Bates,gold,436,2025-11-20,South Karen
670,Rachel Graham,gold,720,2021-11-08,Laurashire
671,Christine Harmon,bronze,365,2021-06-30,North Donaldshire
672,Cheryl Johnson,silver,810,2023-09-17,Lake Alexis
673,Garrett Crawford,gold,401,2025-05-24,Andersonside
674,Jessica Green,silver,710,2023-01-29,East Susan
675,Larry Scott,gold,687,2024-01-16,Chelseafort
676,Jessica Gray,silver,409,2023-05-20,Juliefurt
677,Chelsey Watts,silver,614,2023-10-26,West Gregorychester
678,Andrea Fitzpatrick,gold,669,2021-11-09,Port Ronaldtown
679,Louis Ramos,gold,846,2022-06-10,North Matthewmouth
680,Anthony Mack,silver,370,2023-04-05,Ponceton
681,Brenda Thomas,silver,767,2024-06-15,Lewisberg
682,Christopher Williams,silver,703,2022-01-12,New Johnathanside
683,Brittany Hendricks,silver,590,2025-07-22,South Angelicaland
684,Sharon Griffin,bronze,555,2024-09-21,Courtneymouth
685,Gloria Miller,gold,437,2023-03-08,Thomaschester
686,Beth Bailey,bronze,527,2023-05-16,Hillland
687,James Bennett,bronze,599,2024-10-14,Sullivanchester
688,Daisy Mills,gold,800,2023-04-24,Port Victor
689,Elizabeth Fox,gold,703,2022-02-26,North Manuel
690,Holly Duran,silver,529,2026-02-08,East Carlos
691,Jennifer Murphy,silver,670,2024-11-16,New Danielside
692,Ashley Buchanan,bronze,769,2025-10-15,Shawberg
693,Amanda Arias,bronze,430,2025-05-13,Thompsonmouth
694,Alexis Villegas,silver,620,2022-04-07,Denisemouth
695,Autumn Adams,silver,361,2025-04-03,Joshuaborough
696,Brett Curtis,gold,847,2024-06-15,South Laura
697,Amy Edwards,silver,477,2024-11-09,East Tiffany
698,Nicole Bowen,silver,595,2021-03-25,Lewisshire
699,Matthew Garcia,bronze,529,2023-05-01,Seanbury
700,Brian Dillon,bronze,364,2023-11-14,South Ericfort
701,Angelica Rogers,bronze,770,2025-10-29,Melvinview
702,Jason Tyler,bronze,754,2023-11-06,North Sheilabury
703,Amanda Graham,bronze,401,2024-05-12,Cherylmouth
704,Chelsea Williams,gold,514,2023-11-09,Davisburgh
705,John Alvarez,gold,823,2024-11-15,Lake Carolchester
706,Mary Stewart,bronze,690,2025-12-06,New Julie
707,Danielle Meyer,bronze,805,2021-03-30,New Dillon
708,Timothy Baker,silver,416,2025-09-23,North Monicaland
709,Nicole Dickson,bronze,633,2022-08-03,Simmonsshire
710,Ashley Smith,bronze,531,2024-06-16,Lake Rachel
711,Tommy Dickerson,gold,560,2024-08-19,Port Daniellechester
712,Megan Adams,gold,536,2023-06-09,Lake Christina
713,Brandon Stone,gold,796,2021-09-23,South Michael
714,Susan Bailey,bronze,600,2024-07-02,Ortizport
715,Brendan Parker,bronze,632,2023-06-22,Monicaberg
716,Belinda Huffman,silver,672,2022-02-15,Edwardtown
717,Judy Garner,bronze,629,2024-04-05,East Calebborough
718,Christopher Walker,gold,782,2021-12-23,Benjaminmouth
719,Michael Jackson,bronze,650,2025-07-28,Kellyburgh
720,Laura Ramos,gold,346,2024-07-30,Jamesborough
721,Dr. Justin Greene,gold,741,2025-11-30,New Jamie
722,Rachel Erickson,bronze,350,2026-02-23,Nielsenburgh
723,Mary Blanchard,bronze,485,2024-08-14,Victorshire
724,Natalie Warren,gold,588,2024-08-08,Boydfort
725,Sandra Stevens,gold,850,2025-12-18,North Mollystad
726,Thomas Ramirez,gold,362,2025-06-18,Port Jesusfort
727,Jason Salas,bronze,362,2021-03-15,Griffinland
728,Peter Ellison,silver,567,2025-05-16,South Christopher
729,Terry Parker,silver,730,2023-07-16,Krystalborough
730,Nancy Garrett,gold,507,2024-02-12,West David
731,David Perry,gold,453,2022-07-17,Simmonsburgh
732,Ernest Salazar,gold,448,2025-06-08,Williamside
733,Brittany Melton,bronze,691,2025-11-17,East Meganland
734,Jennifer Jordan,gold,742,2025-11-20,Patriciaton
735,Herbert Robertson,bronze,549,2022-09-17,West Samanthafort
736,Kelli Morris,gold,523,2025-07-30,South Beth
737,Robert Smith,bronze,525,2021-11-04,Lake Ashley
738,Kelly Li,gold,740,2022-03-09,Lake Jermaineborough
739,Cynthia Anderson,silver,554,2023-07-31,Hernandezport
740,Daniel Davis,bronze,769,2025-12-18,Aliciachester
741,Miss Brandi Garcia,bronze,588,2023-12-23,East Nicholasberg
742,Adam Warner,bronze,493,2024-09-01,Pamelastad
743,Anna Green,silver,484,2024-07-05,Port Michaelville
744,Jason Robles,bronze,451,2021-03-12,Matthewhaven
745,Victoria Frank,silver,803,2022-05-09,East Joseph
746,Cynthia Thomas,bronze,472,2025-04-21,Port Holly
747,Jacqueline Woods,silver,601,2021-05-31,East Ashley
748,Roberto Oneill,gold,449,2021-08-03,Johnmouth
749,Christina Perry,gold,596,2021-08-03,Leonardfurt
750,Ronald Smith,silver,499,2023-01-23,Port Deborahmouth
751,Hannah Gamble,bronze,418,2023-04-12,Lake Stevenmouth
752,Cynthia Simpson,gold,690,2024-02-01,Port Jessica
753,Meghan Poole,silver,757,2026-01-24,Osbornfurt
754,Cassie Jordan,bronze,673,2022-06-27,Robinville
755,Timothy Baker,bronze,444,2023-08-19,Meyerstad
756,Julia Gutierrez,bronze,790,2026-01-05,South Lori
757,Melinda Welch,bronze,771,2023-06-11,Thomasport
758,John Krause,silver,850,2023-04-12,Johnsontown
759,Darren Sanders,bronze,636,2024-04-27,Lake Kristen
760,Zachary Humphrey,bronze,350,2024-03-10,South Johnport
761,James Snyder,bronze,834,2021-10-14,Shellytown
762,Melissa White,silver,733,2021-10-16,Randyland
763,Jeremy Dominguez,gold,305,2022-05-02,Kristaview
764,Natalie Carter,bronze,368,2025-12-03,East Robertchester
765,Heather Velasquez,silver,310,2023-04-26,Lake Shanebury
766,Jacob Cook,bronze,571,2021-09-27,South Michaelfort
767,Jennifer Mahoney,bronze,376,2021-08-10,Port Karenshire
768,Ricky Weaver,silver,378,2021-05-28,Lake Melissashire
769,Kim Gross,gold,805,2024-03-26,Port Katiestad
770,Jennifer Smith,bronze,701,2021-06-12,Johnchester
771,Caitlin Hernandez,silver,836,2022-11-25,Rachaelmouth
772,Christopher Morales,gold,376,2025-09-07,Millerbury
773,Brett Figueroa,bronze,502,2024-10-01,South Kevinmouth
774,Beverly Howe,gold,591,2023-10-31,South Kevin
775,William Donovan,silver,629,2024-05-31,South Caitlin
776,Austin Mckay,gold,480,2022-11-19,Lisaside
777,Veronica Rowe,gold,518,2023-03-07,Port Angie
778,Maurice Perez,gold,849,2021-03-14,Lindseystad
779,Angelica Miller,silver,316,2021-08-27,Lake Austinhaven
780,Jody Campos,gold,638,2023-02-20,Lake Stephenhaven
781,Hayden Gilbert,bronze,779,2022-05-30,Port Virginiamouth
782,Christina Armstrong,silver,357,2025-08-22,Douglasport
783,David Bender,gold,326,2025-03-14,Port Jordanstad
784,Dillon Smith,bronze,589,2023-06-14,West Angela
785,Carol Morgan,gold,441,2024-07-12,Port Jayport
786,Emily Carter,silver,469,2022-08-03,Lake Justin
787,Morgan West,silver,529,2022-12-25,New Michaelville
788,Jose Herrera,bronze,823,2023-08-15,Tyroneborough
789,Jody Lopez,bronze,813,2024-12-23,West Cherylville
790,Robert Morris,gold,601,2025-07-01,West Emily
791,Tammie Melton,silver,482,2023-08-28,West Bailey
792,Kristi Summers,gold,370,2024-09-24,Mcdonaldhaven
793,Matthew Ruiz,silver,771,2022-11-04,Julietown
794,Rachel Mitchell,bronze,452,2023-02-03,Howefort
795,Chris Lee,silver,596,2025-06-07,Port Kevinport
796,Jimmy Phillips,bronze,587,2021-07-26,Coltonmouth
797,Todd Wolfe,gold,632,2024-04-23,Lake Sierra
798,Rebecca Blackburn,silver,398,2024-04-07,South Mary
799,Gary Kim,silver,738,2024-04-20,East Heather
800,Michael Morgan,bronze,711,2021-11-09,Port Anita
801,Jennifer Burns,silver,773,2023-04-07,Fraziermouth
802,Margaret Holden,silver,584,2022-10-26,West Jacqueline
803,John Strong,gold,324,2024-11-01,South Joshua
804,Rebecca Bell,silver,470,2021-10-17,Heatherview
805,Jennifer Bowen,gold,491,2023-03-08,Hillport
806,James Oconnor,silver,711,2021-04-23,Lake Wendyland
807,David Gardner,gold,579,2023-08-31,Stevenside
808,Katherine Williams,bronze,355,2025-07-16,Leslieton
809,Erika Myers,silver,401,2023-05-20,South Jennifer
810,Mario Rivera,gold,777,2025-11-05,Port Nataliechester
811,Alexis Yu,silver,809,2024-05-31,East Shannon
812,Rita Dyer,gold,314,2024-06-26,Rowlandhaven
813,Tyler Fuller,silver,553,2025-12-12,Marthafurt
814,Christina Kemp,gold,319,2025-05-19,Port Davidfort
815,Sydney Oneill,silver,374,2022-02-17,East Anthony
816,Steven Ingram,silver,835,2023-01-05,North Sean
817,Melissa Glass,bronze,364,2025-04-10,Anthonystad
818,Kyle Mejia,silver,611,2024-08-15,Murphyhaven
819,Kelly Stevens,silver,320,2025-01-29,Port Kristen
820,Leslie Graham,silver,582,2021-10-05,Velasquezside
821,Kevin Garcia,bronze,823,2021-05-16,Davidtown
822,Jeremy Henderson,gold,361,2021-09-20,Christinaview
823,Sarah Williams,silver,384,2023-07-11,West Jason
824,Kyle Travis,silver,606,2021-06-10,East Claudiashire
825,Shane Jones,bronze,447,2022-12-25,Cruzmouth
826,Lori Sanford,bronze,843,2022-11-30,Potterborough
827,Patrick House,bronze,607,2024-02-08,Lake Rachaelberg
828,Stephen Johns,bronze,316,2023-10-18,New Marie
829,Peter Jones,silver,785,2024-09-20,Alexandrahaven
830,Jordan Munoz,gold,807,2023-06-24,Amyville
831,Emily Johnson,silver,380,2024-12-20,North Michelle
832,George Braun,gold,540,2025-01-28,Walkertown
833,Austin Porter,bronze,405,2023-01-22,Patriciafurt
834,Samantha Anderson,bronze,618,2021-04-10,Jameston
835,Leah Brock,gold,496,2026-02-05,New Stephen
836,Brenda Shaw,bronze,424,2024-11-24,South Kathleenchester
837,Morgan Riley,silver,678,2024-09-20,North Dennis
838,Wesley Powers,gold,825,2021-03-29,Port Clairestad
839,Micheal Wilson,gold,671,2023-03-01,North Curtisstad
840,Russell George,bronze,427,2025-06-16,West Jamesport
841,Todd Mendoza,gold,696,2021-12-05,Destinyland
842,Paula Smith,gold,659,2021-11-30,West Christopherfort
843,William Green,silver,686,2022-11-02,South Davidmouth
844,Sara Perez,gold,505,2023-10-15,New Collinmouth
845,Michele Brown,silver,587,2025-08-25,Annburgh
846,Rachel Galvan,gold,488,2025-02-07,West Andrewside
847,Steven Phillips,bronze,795,2025-06-27,Ericaport
848,Jeffery Murphy,silver,795,2023-05-15,Johnsonshire
849,Lori Byrd,bronze,355,2025-01-30,Port Johnfurt
850,Kelly Campbell,bronze,615,2022-12-14,Romanhaven
851,Jennifer Conley,bronze,602,2022-11-14,North Corey
852,Patricia Jones,bronze,517,2023-11-27,Michaelmouth
853,Travis Woods,silver,373,2024-06-25,Richardland
854,Erica Shaffer,silver,695,2022-02-24,Scottside
855,Scott Costa,gold,460,2023-04-16,Patriciachester
